order_number,product_key,customer_id,order_date,shipping_date,delivery_due_date,price,sales_amount,sales_quantity
SO44190,3,11061,3/13/2011,3/20/2011,3/25/2011,3375,3375,1
SO44191,20,17248,3/13/2011,3/20/2011,3/25/2011,3578,3578,1
SO44192,17,13570,3/14/2011,3/21/2011,3/26/2011,3578,3578,1
SO44193,17,28164,3/14/2011,3/21/2011,3/26/2011,3578,3578,1
SO44194,20,17064,3/14/2011,3/21/2011,3/26/2011,3578,3578,1
SO44195,18,17249,3/14/2011,3/21/2011,3/26/2011,3578,3578,1
SO44196,19,17295,3/14/2011,3/21/2011,3/26/2011,3578,3578,1
SO44197,17,28096,3/15/2011,3/22/2011,3/27/2011,3578,3578,1
SO44198,20,28150,3/15/2011,3/22/2011,3/27/2011,3578,3578,1
SO44199,18,17259,3/15/2011,3/22/2011,3/27/2011,3578,3578,1
SO44200,16,17312,3/15/2011,3/22/2011,3/27/2011,3578,3578,1
SO44201,18,12254,3/16/2011,3/23/2011,3/28/2011,3578,3578,1
SO44202,16,28159,3/16/2011,3/23/2011,3/28/2011,3578,3578,1
SO44203,17,28149,3/16/2011,3/23/2011,3/28/2011,3578,3578,1
SO44204,41,14580,3/16/2011,3/23/2011,3/28/2011,699,699,1
SO44205,17,17285,3/16/2011,3/23/2011,3/28/2011,3578,3578,1
SO44206,10,11250,3/17/2011,3/24/2011,3/29/2011,3400,3400,1
SO44207,18,28162,3/17/2011,3/24/2011,3/29/2011,3578,3578,1
SO44208,10,25879,3/17/2011,3/24/2011,3/29/2011,3400,3400,1
SO44209,16,17257,3/17/2011,3/24/2011,3/29/2011,3578,3578,1
SO44210,20,13783,3/18/2011,3/25/2011,3/30/2011,3578,3578,1
SO44211,18,28154,3/18/2011,3/25/2011,3/30/2011,3578,3578,1
SO44212,17,28170,3/18/2011,3/25/2011,3/30/2011,3578,3578,1
SO44213,20,17351,3/18/2011,3/25/2011,3/30/2011,3578,3578,1
SO44214,16,17332,3/18/2011,3/25/2011,3/30/2011,3578,3578,1
SO44215,17,28180,3/19/2011,3/26/2011,3/31/2011,3578,3578,1
SO44216,19,13560,3/19/2011,3/26/2011,3/31/2011,3578,3578,1
SO44217,20,28148,3/19/2011,3/26/2011,3/31/2011,3578,3578,1
SO44218,16,22109,3/19/2011,3/26/2011,3/31/2011,3578,3578,1
SO44219,36,14590,3/19/2011,3/26/2011,3/31/2011,699,699,1
SO44220,8,11060,3/19/2011,3/26/2011,3/31/2011,3400,3400,1
SO44221,19,17255,3/19/2011,3/26/2011,3/31/2011,3578,3578,1
SO44222,16,17258,3/19/2011,3/26/2011,3/31/2011,3578,3578,1
SO44223,20,13847,3/20/2011,3/27/2011,4/1/2011,3578,3578,1
SO44224,19,28166,3/20/2011,3/27/2011,4/1/2011,3578,3578,1
SO44225,46,20060,3/21/2011,3/28/2011,4/2/2011,699,699,1
SO44226,18,12255,3/21/2011,3/28/2011,4/2/2011,3578,3578,1
SO44227,4,28401,3/21/2011,3/28/2011,4/2/2011,3375,3375,1
SO44228,7,11333,3/21/2011,3/28/2011,4/2/2011,3400,3400,1
SO44229,7,25886,3/21/2011,3/28/2011,4/2/2011,3400,3400,1
SO44230,17,17241,3/21/2011,3/28/2011,4/2/2011,3578,3578,1
SO44231,40,17973,3/21/2011,3/28/2011,4/2/2011,699,699,1
SO44232,17,17334,3/21/2011,3/28/2011,4/2/2011,3578,3578,1
SO44233,20,13841,3/22/2011,3/29/2011,4/3/2011,3578,3578,1
SO44234,17,28184,3/22/2011,3/29/2011,4/3/2011,3578,3578,1
SO44235,18,22117,3/22/2011,3/29/2011,4/3/2011,3578,3578,1
SO44236,17,28191,3/22/2011,3/29/2011,4/3/2011,3578,3578,1
SO44237,20,17056,3/22/2011,3/29/2011,4/3/2011,3578,3578,1
SO44238,16,17079,3/22/2011,3/29/2011,4/3/2011,3578,3578,1
SO44239,16,12217,3/23/2011,3/30/2011,4/4/2011,3578,3578,1
SO44240,16,13580,3/23/2011,3/30/2011,4/4/2011,3578,3578,1
SO44241,18,28155,3/23/2011,3/30/2011,4/4/2011,3578,3578,1
SO44242,18,28163,3/23/2011,3/30/2011,4/4/2011,3578,3578,1
SO44243,17,17278,3/23/2011,3/30/2011,4/4/2011,3578,3578,1
SO44244,17,17329,3/23/2011,3/30/2011,4/4/2011,3578,3578,1
SO44245,44,25556,3/23/2011,3/30/2011,4/4/2011,699,699,1
SO44246,17,12219,3/24/2011,3/31/2011,4/5/2011,3578,3578,1
SO44247,20,17233,3/24/2011,3/31/2011,4/5/2011,3578,3578,1
SO44248,18,17240,3/24/2011,3/31/2011,4/5/2011,3578,3578,1
SO44249,18,13845,3/25/2011,4/1/2011,4/6/2011,3578,3578,1
SO44250,17,28167,3/25/2011,4/1/2011,4/6/2011,3578,3578,1
SO44251,16,28190,3/25/2011,4/1/2011,4/6/2011,3578,3578,1
SO44252,17,13777,3/26/2011,4/2/2011,4/7/2011,3578,3578,1
SO44253,20,28099,3/26/2011,4/2/2011,4/7/2011,3578,3578,1
SO44254,19,28142,3/26/2011,4/2/2011,4/7/2011,3578,3578,1
SO44255,37,14585,3/26/2011,4/2/2011,4/7/2011,699,699,1
SO44256,17,17232,3/26/2011,4/2/2011,4/7/2011,3578,3578,1
SO44257,18,12212,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44258,20,13579,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44259,17,28171,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44260,17,28194,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44261,17,22112,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44262,46,20149,3/27/2011,4/3/2011,4/8/2011,699,699,1
SO44263,20,17279,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44264,18,17286,3/27/2011,4/3/2011,4/8/2011,3578,3578,1
SO44265,45,25557,3/27/2011,4/3/2011,4/8/2011,699,699,1
SO44266,41,25559,3/27/2011,4/3/2011,4/8/2011,699,699,1
SO44267,41,19339,3/28/2011,4/4/2011,4/9/2011,699,699,1
SO44268,17,13820,3/28/2011,4/4/2011,4/9/2011,3578,3578,1
SO44269,42,14589,3/29/2011,4/5/2011,4/10/2011,699,699,1
SO44270,19,13794,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44271,19,13846,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44272,16,12256,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44273,16,28147,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44274,19,28152,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44275,16,17256,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44276,18,17277,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44277,16,17288,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44278,20,17293,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44279,18,17326,3/30/2011,4/6/2011,4/11/2011,3578,3578,1
SO44320,19,14429,3/31/2011,4/7/2011,4/12/2011,3578,3578,1
SO44321,16,28222,3/31/2011,4/7/2011,4/12/2011,3578,3578,1
SO44322,43,17975,3/31/2011,4/7/2011,4/12/2011,699,699,1
SO44323,7,11072,3/31/2011,4/7/2011,4/12/2011,3400,3400,1
SO44324,16,12267,4/1/2011,4/8/2011,4/13/2011,3578,3578,1
SO44325,6,11095,4/1/2011,4/8/2011,4/13/2011,3375,3375,1
SO44326,17,17728,4/1/2011,4/8/2011,4/13/2011,3578,3578,1
SO44327,19,28598,4/2/2011,4/9/2011,4/14/2011,3578,3578,1
SO44328,20,17921,4/2/2011,4/9/2011,4/14/2011,3578,3578,1
SO44329,16,17904,4/2/2011,4/9/2011,4/14/2011,3578,3578,1
SO44330,17,28199,4/2/2011,4/9/2011,4/14/2011,3578,3578,1
SO44331,16,28257,4/3/2011,4/10/2011,4/15/2011,3578,3578,1
SO44332,20,17510,4/3/2011,4/10/2011,4/15/2011,3578,3578,1
SO44333,8,11343,4/4/2011,4/11/2011,4/16/2011,3400,3400,1
SO44334,16,28273,4/4/2011,4/11/2011,4/16/2011,3578,3578,1
SO44335,47,20165,4/4/2011,4/11/2011,4/16/2011,699,699,1
SO44336,8,25895,4/4/2011,4/11/2011,4/16/2011,3400,3400,1
SO44337,6,11097,4/4/2011,4/11/2011,4/16/2011,3375,3375,1
SO44338,19,18188,4/4/2011,4/11/2011,4/16/2011,3578,3578,1
SO44339,16,18189,4/4/2011,4/11/2011,4/16/2011,3578,3578,1
SO44340,19,17354,4/4/2011,4/11/2011,4/16/2011,3578,3578,1
SO44341,3,25905,4/5/2011,4/12/2011,4/17/2011,3375,3375,1
SO44342,45,14610,4/5/2011,4/12/2011,4/17/2011,699,699,1
SO44343,19,17920,4/5/2011,4/12/2011,4/17/2011,3578,3578,1
SO44344,20,14427,4/6/2011,4/13/2011,4/18/2011,3578,3578,1
SO44345,18,28200,4/6/2011,4/13/2011,4/18/2011,3578,3578,1
SO44346,41,14602,4/6/2011,4/13/2011,4/18/2011,699,699,1
SO44347,17,17911,4/6/2011,4/13/2011,4/18/2011,3578,3578,1
SO44348,18,14159,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44349,16,28243,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44350,17,28244,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44351,19,28271,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44352,16,28297,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44353,42,14591,4/7/2011,4/14/2011,4/19/2011,699,699,1
SO44354,41,14603,4/7/2011,4/14/2011,4/19/2011,699,699,1
SO44355,10,11093,4/7/2011,4/14/2011,4/19/2011,3400,3400,1
SO44356,8,11099,4/7/2011,4/14/2011,4/19/2011,3400,3400,1
SO44357,20,17511,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44358,20,17732,4/7/2011,4/14/2011,4/19/2011,3578,3578,1
SO44359,16,14525,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44360,16,14158,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44361,20,13686,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44362,20,28259,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44363,17,28285,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44364,3,11092,4/8/2011,4/15/2011,4/20/2011,3375,3375,1
SO44365,18,17912,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44366,18,17502,4/8/2011,4/15/2011,4/20/2011,3578,3578,1
SO44367,43,25562,4/8/2011,4/15/2011,4/20/2011,699,699,1
SO44368,19,14150,4/9/2011,4/16/2011,4/21/2011,3578,3578,1
SO44369,20,28250,4/9/2011,4/16/2011,4/21/2011,3578,3578,1
SO44370,18,18193,4/9/2011,4/16/2011,4/21/2011,3578,3578,1
SO44371,16,17514,4/9/2011,4/16/2011,4/21/2011,3578,3578,1
SO44372,20,17736,4/9/2011,4/16/2011,4/21/2011,3578,3578,1
SO44373,20,13767,4/10/2011,4/17/2011,4/22/2011,3578,3578,1
SO44374,20,14157,4/10/2011,4/17/2011,4/22/2011,3578,3578,1
SO44375,20,14183,4/10/2011,4/17/2011,4/22/2011,3578,3578,1
SO44376,4,29399,4/10/2011,4/17/2011,4/22/2011,3375,3375,1
SO44377,20,28234,4/10/2011,4/17/2011,4/22/2011,3578,3578,1
SO44378,4,25903,4/10/2011,4/17/2011,4/22/2011,3375,3375,1
SO44379,6,11080,4/10/2011,4/17/2011,4/22/2011,3375,3375,1
SO44380,20,17915,4/10/2011,4/17/2011,4/22/2011,3578,3578,1
SO44381,18,14191,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44382,10,11341,4/11/2011,4/18/2011,4/23/2011,3400,3400,1
SO44383,20,28268,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44384,16,28296,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44385,19,28298,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44386,17,28587,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44387,6,11096,4/11/2011,4/18/2011,4/23/2011,3375,3375,1
SO44388,20,17924,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44389,18,17925,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44390,19,17353,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44391,18,17730,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44392,19,17910,4/11/2011,4/18/2011,4/23/2011,3578,3578,1
SO44393,8,29398,4/12/2011,4/19/2011,4/24/2011,3400,3400,1
SO44394,18,28246,4/12/2011,4/19/2011,4/24/2011,3578,3578,1
SO44395,19,28339,4/12/2011,4/19/2011,4/24/2011,3578,3578,1
SO44396,8,25901,4/12/2011,4/19/2011,4/24/2011,3400,3400,1
SO44397,44,14596,4/12/2011,4/19/2011,4/24/2011,699,699,1
SO44398,17,17733,4/12/2011,4/19/2011,4/24/2011,3578,3578,1
SO44399,16,28240,4/13/2011,4/20/2011,4/25/2011,3578,3578,1
SO44400,17,28588,4/13/2011,4/20/2011,4/25/2011,3578,3578,1
SO44401,17,17515,4/13/2011,4/20/2011,4/25/2011,3578,3578,1
SO44402,19,13666,4/14/2011,4/21/2011,4/26/2011,3578,3578,1
SO44403,5,19844,4/14/2011,4/21/2011,4/26/2011,3375,3375,1
SO44404,19,28221,4/15/2011,4/22/2011,4/27/2011,3578,3578,1
SO44405,20,28224,4/15/2011,4/22/2011,4/27/2011,3578,3578,1
SO44406,18,28299,4/15/2011,4/22/2011,4/27/2011,3578,3578,1
SO44407,6,11077,4/15/2011,4/22/2011,4/27/2011,3375,3375,1
SO44408,6,11103,4/15/2011,4/22/2011,4/27/2011,3375,3375,1
SO44409,45,25563,4/15/2011,4/22/2011,4/27/2011,699,699,1
SO44410,20,28223,4/16/2011,4/23/2011,4/28/2011,3578,3578,1
SO44411,17,28584,4/16/2011,4/23/2011,4/28/2011,3578,3578,1
SO44412,4,11100,4/16/2011,4/23/2011,4/28/2011,3375,3375,1
SO44413,20,13606,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44414,16,28340,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44415,17,28355,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44416,8,11069,4/17/2011,4/24/2011,4/29/2011,3400,3400,1
SO44417,16,17917,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44418,16,17919,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44419,20,17352,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44420,16,17512,4/17/2011,4/24/2011,4/29/2011,3578,3578,1
SO44421,18,13607,4/18/2011,4/25/2011,4/30/2011,3578,3578,1
SO44422,42,19353,4/18/2011,4/25/2011,4/30/2011,699,699,1
SO44423,18,28586,4/18/2011,4/25/2011,4/30/2011,3578,3578,1
SO44424,17,17916,4/18/2011,4/25/2011,4/30/2011,3578,3578,1
SO44425,16,17504,4/18/2011,4/25/2011,4/30/2011,3578,3578,1
SO44426,19,13770,4/19/2011,4/26/2011,5/1/2011,3578,3578,1
SO44427,19,14146,4/19/2011,4/26/2011,5/1/2011,3578,3578,1
SO44428,18,28362,4/19/2011,4/26/2011,5/1/2011,3578,3578,1
SO44429,19,28583,4/19/2011,4/26/2011,5/1/2011,3578,3578,1
SO44430,18,17927,4/19/2011,4/26/2011,5/1/2011,3578,3578,1
SO44431,17,17725,4/19/2011,4/26/2011,5/1/2011,3578,3578,1
SO44432,19,14165,4/20/2011,4/27/2011,5/2/2011,3578,3578,1
SO44433,17,28270,4/20/2011,4/27/2011,5/2/2011,3578,3578,1
SO44434,20,28580,4/20/2011,4/27/2011,5/2/2011,3578,3578,1
SO44435,17,28573,4/21/2011,4/28/2011,5/3/2011,3578,3578,1
SO44436,46,26630,4/21/2011,4/28/2011,5/3/2011,699,699,1
SO44437,7,11076,4/21/2011,4/28/2011,5/3/2011,3400,3400,1
SO44438,17,17909,4/21/2011,4/28/2011,5/3/2011,3578,3578,1
SO44439,20,14195,4/22/2011,4/29/2011,5/4/2011,3578,3578,1
SO44440,17,12261,4/22/2011,4/29/2011,5/4/2011,3578,3578,1
SO44441,17,22118,4/22/2011,4/29/2011,5/4/2011,3578,3578,1
SO44442,40,14599,4/22/2011,4/29/2011,5/4/2011,699,699,1
SO44443,20,17370,4/22/2011,4/29/2011,5/4/2011,3578,3578,1
SO44444,16,13697,4/24/2011,5/1/2011,5/6/2011,3578,3578,1
SO44445,19,17478,4/25/2011,5/2/2011,5/7/2011,3578,3578,1
SO44446,18,17914,4/25/2011,5/2/2011,5/7/2011,3578,3578,1
SO44447,17,12265,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44448,16,28264,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44449,17,28293,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44450,20,28294,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44451,18,28295,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44452,39,20164,4/26/2011,5/3/2011,5/8/2011,699,699,1
SO44453,20,17923,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44454,20,17926,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44455,17,17513,4/26/2011,5/3/2011,5/8/2011,3578,3578,1
SO44456,45,25560,4/26/2011,5/3/2011,5/8/2011,699,699,1
SO44457,16,28196,4/27/2011,5/4/2011,5/9/2011,3578,3578,1
SO44458,19,28247,4/27/2011,5/4/2011,5/9/2011,3578,3578,1
SO44459,19,28288,4/27/2011,5/4/2011,5/9/2011,3578,3578,1
SO44460,40,20150,4/27/2011,5/4/2011,5/9/2011,699,699,1
SO44461,18,17918,4/27/2011,5/4/2011,5/9/2011,3578,3578,1
SO44462,16,14155,4/28/2011,5/5/2011,5/10/2011,3578,3578,1
SO44463,39,19340,4/28/2011,5/5/2011,5/10/2011,699,699,1
SO44464,19,22120,4/28/2011,5/5/2011,5/10/2011,3578,3578,1
SO44465,45,14613,4/28/2011,5/5/2011,5/10/2011,699,699,1
SO44466,40,26640,4/28/2011,5/5/2011,5/10/2011,699,699,1
SO44467,9,11070,4/28/2011,5/5/2011,5/10/2011,3400,3400,1
SO44468,6,11075,4/28/2011,5/5/2011,5/10/2011,3375,3375,1
SO44469,19,17734,4/28/2011,5/5/2011,5/10/2011,3578,3578,1
SO44470,18,17735,4/28/2011,5/5/2011,5/10/2011,3578,3578,1
SO44471,46,25561,4/28/2011,5/5/2011,5/10/2011,699,699,1
SO44472,17,13685,4/29/2011,5/6/2011,5/11/2011,3578,3578,1
SO44473,17,28255,4/29/2011,5/6/2011,5/11/2011,3578,3578,1
SO44474,44,14601,4/29/2011,5/6/2011,5/11/2011,699,699,1
SO44475,8,11101,4/29/2011,5/6/2011,5/11/2011,3400,3400,1
SO44476,19,17913,4/29/2011,5/6/2011,5/11/2011,3578,3578,1
SO44477,20,17922,4/29/2011,5/6/2011,5/11/2011,3578,3578,1
SO44478,19,17726,4/29/2011,5/6/2011,5/11/2011,3578,3578,1
SO44479,5,29391,4/30/2011,5/7/2011,5/12/2011,3375,3375,1
SO44480,5,25891,4/30/2011,5/7/2011,5/12/2011,3375,3375,1
SO44571,10,29448,5/1/2011,5/8/2011,5/13/2011,3400,3400,1
SO44572,19,28664,5/1/2011,5/8/2011,5/13/2011,3578,3578,1
SO44573,10,25917,5/1/2011,5/8/2011,5/13/2011,3400,3400,1
SO44574,4,11107,5/1/2011,5/8/2011,5/13/2011,3375,3375,1
SO44575,7,11110,5/1/2011,5/8/2011,5/13/2011,3400,3400,1
SO44576,18,28660,5/1/2011,5/8/2011,5/13/2011,3578,3578,1
SO44577,19,28667,5/2/2011,5/9/2011,5/14/2011,3578,3578,1
SO44578,19,28653,5/2/2011,5/9/2011,5/14/2011,3578,3578,1
SO44579,17,28662,5/2/2011,5/9/2011,5/14/2011,3578,3578,1
SO44580,19,13782,5/3/2011,5/10/2011,5/15/2011,3578,3578,1
SO44581,3,11108,5/3/2011,5/10/2011,5/15/2011,3375,3375,1
SO44582,9,11134,5/3/2011,5/10/2011,5/15/2011,3400,3400,1
SO44583,20,18210,5/3/2011,5/10/2011,5/15/2011,3578,3578,1
SO44584,18,28671,5/4/2011,5/11/2011,5/16/2011,3578,3578,1
SO44585,17,28790,5/4/2011,5/11/2011,5/16/2011,3578,3578,1
SO44586,19,28794,5/4/2011,5/11/2011,5/16/2011,3578,3578,1
SO44587,16,28627,5/4/2011,5/11/2011,5/16/2011,3578,3578,1
SO44588,38,26683,5/4/2011,5/11/2011,5/16/2011,699,699,1
SO44589,9,11104,5/4/2011,5/11/2011,5/16/2011,3400,3400,1
SO44590,20,13795,5/5/2011,5/12/2011,5/17/2011,3578,3578,1
SO44591,44,17987,5/5/2011,5/12/2011,5/17/2011,699,699,1
SO44592,19,28761,5/5/2011,5/12/2011,5/17/2011,3578,3578,1
SO44593,18,28645,5/5/2011,5/12/2011,5/17/2011,3578,3578,1
SO44594,20,18250,5/5/2011,5/12/2011,5/17/2011,3578,3578,1
SO44595,8,11124,5/5/2011,5/12/2011,5/17/2011,3400,3400,1
SO44596,18,18238,5/5/2011,5/12/2011,5/17/2011,3578,3578,1
SO44597,20,12290,5/6/2011,5/13/2011,5/18/2011,3578,3578,1
SO44598,3,29400,5/6/2011,5/13/2011,5/18/2011,3375,3375,1
SO44599,20,28792,5/6/2011,5/13/2011,5/18/2011,3578,3578,1
SO44600,19,18243,5/6/2011,5/13/2011,5/18/2011,3578,3578,1
SO44601,8,11117,5/6/2011,5/13/2011,5/18/2011,3400,3400,1
SO44602,19,14702,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44603,38,20167,5/7/2011,5/14/2011,5/19/2011,699,699,1
SO44604,46,19364,5/7/2011,5/14/2011,5/19/2011,699,699,1
SO44605,19,28672,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44606,18,28772,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44607,20,28774,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44608,18,18200,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44609,16,18220,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44610,18,18241,5/7/2011,5/14/2011,5/19/2011,3578,3578,1
SO44611,19,13778,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44612,16,28675,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44613,18,28628,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44614,17,28650,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44615,19,28654,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44616,19,28655,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44617,18,28666,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44618,19,18205,5/8/2011,5/15/2011,5/20/2011,3578,3578,1
SO44619,17,13789,5/9/2011,5/16/2011,5/21/2011,3578,3578,1
SO44620,17,18204,5/9/2011,5/16/2011,5/21/2011,3578,3578,1
SO44621,18,18217,5/9/2011,5/16/2011,5/21/2011,3578,3578,1
SO44622,16,13771,5/9/2011,5/16/2011,5/21/2011,3578,3578,1
SO44623,17,12301,5/10/2011,5/17/2011,5/22/2011,3578,3578,1
SO44624,38,19357,5/10/2011,5/17/2011,5/22/2011,699,699,1
SO44625,19,28658,5/10/2011,5/17/2011,5/22/2011,3578,3578,1
SO44626,18,18272,5/10/2011,5/17/2011,5/22/2011,3578,3578,1
SO44627,4,11109,5/10/2011,5/17/2011,5/22/2011,3375,3375,1
SO44628,3,11356,5/10/2011,5/17/2011,5/22/2011,3375,3375,1
SO44629,16,18209,5/10/2011,5/17/2011,5/22/2011,3578,3578,1
SO44630,17,28765,5/11/2011,5/18/2011,5/23/2011,3578,3578,1
SO44631,20,28629,5/11/2011,5/18/2011,5/23/2011,3578,3578,1
SO44632,19,18196,5/11/2011,5/18/2011,5/23/2011,3578,3578,1
SO44633,20,18203,5/11/2011,5/18/2011,5/23/2011,3578,3578,1
SO44634,16,18213,5/11/2011,5/18/2011,5/23/2011,3578,3578,1
SO44635,20,18218,5/11/2011,5/18/2011,5/23/2011,3578,3578,1
SO44636,19,14705,5/12/2011,5/19/2011,5/24/2011,3578,3578,1
SO44637,16,28644,5/12/2011,5/19/2011,5/24/2011,3578,3578,1
SO44638,20,28651,5/12/2011,5/19/2011,5/24/2011,3578,3578,1
SO44639,44,14617,5/12/2011,5/19/2011,5/24/2011,699,699,1
SO44640,18,18246,5/12/2011,5/19/2011,5/24/2011,3578,3578,1
SO44641,18,18255,5/12/2011,5/19/2011,5/24/2011,3578,3578,1
SO44642,44,25567,5/12/2011,5/19/2011,5/24/2011,699,699,1
SO44643,19,12280,5/13/2011,5/20/2011,5/25/2011,3578,3578,1
SO44644,16,12279,5/13/2011,5/20/2011,5/25/2011,3578,3578,1
SO44645,7,11344,5/13/2011,5/20/2011,5/25/2011,3400,3400,1
SO44646,7,29449,5/13/2011,5/20/2011,5/25/2011,3400,3400,1
SO44647,17,28770,5/13/2011,5/20/2011,5/25/2011,3578,3578,1
SO44648,7,25916,5/13/2011,5/20/2011,5/25/2011,3400,3400,1
SO44649,7,25924,5/13/2011,5/20/2011,5/25/2011,3400,3400,1
SO44650,6,11147,5/13/2011,5/20/2011,5/25/2011,3375,3375,1
SO44651,18,14720,5/14/2011,5/21/2011,5/26/2011,3578,3578,1
SO44652,5,28407,5/14/2011,5/21/2011,5/26/2011,3375,3375,1
SO44653,42,20170,5/14/2011,5/21/2011,5/26/2011,699,699,1
SO44654,18,28619,5/14/2011,5/21/2011,5/26/2011,3578,3578,1
SO44655,9,11105,5/14/2011,5/21/2011,5/26/2011,3400,3400,1
SO44656,16,18275,5/14/2011,5/21/2011,5/26/2011,3578,3578,1
SO44657,5,11120,5/14/2011,5/21/2011,5/26/2011,3375,3375,1
SO44658,17,18201,5/14/2011,5/21/2011,5/26/2011,3578,3578,1
SO44659,18,18208,5/14/2011,5/21/2011,5/26/2011,3578,3578,1
SO44660,20,28775,5/15/2011,5/22/2011,5/27/2011,3578,3578,1
SO44661,41,14639,5/15/2011,5/22/2011,5/27/2011,699,699,1
SO44662,4,11151,5/15/2011,5/22/2011,5/27/2011,3375,3375,1
SO44663,18,18212,5/15/2011,5/22/2011,5/27/2011,3578,3578,1
SO44664,16,18222,5/15/2011,5/22/2011,5/27/2011,3578,3578,1
SO44665,40,25564,5/15/2011,5/22/2011,5/27/2011,699,699,1
SO44666,18,28763,5/16/2011,5/23/2011,5/28/2011,3578,3578,1
SO44667,20,28795,5/16/2011,5/23/2011,5/28/2011,3578,3578,1
SO44668,18,28621,5/16/2011,5/23/2011,5/28/2011,3578,3578,1
SO44669,5,25942,5/16/2011,5/23/2011,5/28/2011,3375,3375,1
SO44670,18,18245,5/16/2011,5/23/2011,5/28/2011,3578,3578,1
SO44671,16,18268,5/16/2011,5/23/2011,5/28/2011,3578,3578,1
SO44672,20,18207,5/16/2011,5/23/2011,5/28/2011,3578,3578,1
SO44673,19,13790,5/17/2011,5/24/2011,5/29/2011,3578,3578,1
SO44674,19,28635,5/17/2011,5/24/2011,5/29/2011,3578,3578,1
SO44675,41,25566,5/17/2011,5/24/2011,5/29/2011,699,699,1
SO44676,17,18198,5/17/2011,5/24/2011,5/29/2011,3578,3578,1
SO44677,20,22233,5/18/2011,5/25/2011,5/30/2011,3578,3578,1
SO44678,20,22121,5/18/2011,5/25/2011,5/30/2011,3578,3578,1
